participant,session,date,expName,psychopyVersion,OS,frameRate,exp.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,condition,context,Q_cc,list,block,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,certainty,explanation_enter.text,age_enter.text,gender_slider.response,lang_enter.text
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,1,0,0,0,0,1,not-at-issue,"I'm so upset! We all know where Sue's boyfriend Tom is every Monday, only Sue doesn't. But lately she seems to be angry with Tom, that bastard.",about where Tom is every Monday,1,1,,,,,,,,,,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,not-at-issue,"I'm so upset! We all know where Sue's boyfriend Tom is every Monday, only Sue doesn't. But lately she seems to be angry with Tom, that bastard. Maybe she discovered that he's at Mary's every Monday.",,1,2,0.91508138,0,0,0,0,1,Is the girl certain that Tom is at Mary's every Monday?,,,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,"Because if they are gossiping, they will bring up what he is doing since they know.",,,
616229,001,2023-07-13_10h15.30.963,pilot1,2022.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,28,,English
